138.13,67.942,178.41,189.36
137.82,70.144,182.81,190.93
136.24,71.717,185.64,194.08
136.24,72.975,187.53,195.02
134.99,73.919,187.53,195.02
134.04,72.66,187.53,195.02
131.52,72.346,183.76,194.08
129.95,72.346,181.55,194.08
130.89,70.773,179.67,194.08
130.89,69.515,181.55,188.1
134.67,66.37,184.07,185.9
139.7,64.797,186.9,185.9
144.11,64.797,189.42,185.9
144.11,63.853,191.31,187.16
145.68,63.853,193.2,188.1
147.57,64.168,194.77,188.41
149.14,64.168,196.34,189.04
149.14,65.426,196.34,190.3
149.14,65.426,195.71,190.93
148.83,65.426,196.34,190.93
146.94,66.37,196.03,191.25
146.94,66.37,195.08,191.25
148.52,65.426,194.77,191.24
152.29,65.426,193.51,191.24
152.29,64.797,192.57,188.73
152.29,63.539,190.68,188.73
152.29,62.28,189.11,186.21
152.29,59.764,187.85,186.21
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
137.19,64.482,188.79,190.3
135.93,65.426,188.79,189.67
134.04,64.168,188.79,188.73
133.41,64.168,188.79,187.79
135.3,61.966,188.79,185.27
139.08,61.022,183.13,185.27
142.54,61.022,185.01,186.21
145.68,62.595,185.02,187.47
146,62.595,187.53,189.67
147.89,63.853,191.62,190.62
149.77,63.853,194.14,192.5
152.61,63.853,200.43,193.13
154.18,65.112,204.52,195.02
155.75,66.684,205.78,195.96
157.33,68.571,206.41,198.17
159.53,68.571,207.98,198.79
160.16,68.571,208.93,199.11
162.67,68.257,210.19,199.42
166.45,68.257,212.07,199.42
171.48,67.628,213.65,195.96
175.26,67.628,215.85,194.71
177.46,66.055,215.85,194.71
180.61,66.055,219,194.71
182.5,65.426,224.35,195.96
183.44,65.426,227.49,195.96
NaN,NaN,NaN,NaN
183.76,70.144,231.27,198.79
182.81,70.144,232.84,200.37
181.24,70.773,232.21,201.94
179.98,71.717,231.27,201.94
178.09,71.717,228.75,201.94
176.83,71.717,226.86,202.57
174.95,71.717,224.35,202.57
174,70.773,224.98,201
175.58,70.144,225.29,201
177.46,70.144,226.55,201.94
178.72,68.571,226.55,201.94
177.46,68.571,227.18,202.88
177.78,67.628,228.75,202.88
179.04,67.313,230.32,204.14
179.98,67.942,231.58,204.77
180.61,67.942,231.58,205.71
181.55,69.201,232.53,206.66
179.35,70.144,231.27,206.66
178.72,70.144,230.64,207.92
177.46,68.886,229.38,206.66
177.46,68.886,226.86,205.4
178.72,66.999,224.35,203.51
177.46,66.999,222.14,200.68
175.26,66.055,217.74,199.42
170.23,66.055,212.07,199.42
165.19,65.741,206.1,200.37
159.21,65.741,199.49,201
152.61,65.741,196.66,201
147.26,65.741,195.71,202.25
141.91,65.741,193.82,203.2
137.19,66.055,190.05,203.51
134.99,66.055,187.53,202.88
134.99,65.426,185.33,201
133.1,63.539,182.81,199.11
130.89,62.28,179.35,197.85
129.95,61.022,179.35,197.85
128.69,61.022,179.35,195.65
129.32,61.022,179.98,194.71
129.64,62.28,179.98,197.22
128.06,64.797,179.35,200.37
126.49,66.684,178.09,203.51
125.55,68.886,178.09,207.6
123.97,75.177,176.2,212.95
122.4,80.21,175.26,218.3
121.14,82.411,174,221.44
119.57,83.355,172.11,223.64
116.42,83.355,168.65,223.64
113.27,79.581,165.19,218.61
112.02,74.862,162.99,214.52
110.13,73.29,160.47,212.32
107.93,72.031,157.01,208.86
105.72,67.313,154.49,202.25
102.89,65.112,150.4,198.17
99.744,63.853,146.94,198.17
95.969,63.853,142.22,198.48
91.564,63.853,138.45,199.11
85.585,64.482,131.21,200.37
81.809,64.482,128.69,199.42
77.404,60.079,127.75,197.22
74.258,60.079,123.97,195.33
71.426,58.191,120.83,195.02
72.37,56.304,121.14,191.87
74.258,54.102,121.14,189.99
75.516,50.642,122.4,187.79
77.404,50.328,123.97,185.58
78.977,49.384,126.49,183.07
82.124,48.44,129.32,178.35
84.956,48.44,133.1,179.29
84.956,50.642,134.36,183.07
86.214,52.844,135.61,185.58
86.214,56.933,135.61,189.36
86.844,63.539,135.61,196.59
86.844,68.257,134.67,201.63
84.956,69.83,133.73,203.83
83.068,70.459,131.84,204.77
81.495,69.515,129.32,204.14
82.438,67.313,129.95,200.68
83.697,64.168,131.21,197.54
84.326,64.168,132.47,195.65
